Video Title,Video ID,User,Comment,Published,SentimentScore,PositiveWords,NegativeWords,AgreeableWords,NeutralRaceWords,WhiteSlurWords,BlackSlurWords,HispanicSlurWords,GeneralSlurs
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Denise Bradley,totally destroy myself on wkends...so glad for mondays   I m no Good on my  Own  I grew up w  Mr. Bill and he is alot funnier now than then  ,2013-01-23,0.625,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Sittenxniggas DOWN,fuk bil Kosby old a55,2012-07-26,0,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,arcana ten,oooooh   not the word asshole,2013-08-26,-0.25,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,J'Hue Casey,I won t disagree with you there.,2012-07-14,0.125,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,OldBoy968,It s nice to have both,2012-09-03,0.875,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Jamal Gutierrez,did bill cosby just say asshole  0,2012-08-03,-0.125,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Oneness100 .,You are the one that seems to have what immature people like yourself might  call butthurt over Mr. Cosby s friendly advice to Eddie Murphy  which was  done about 25 years ago  BTW. You are the one that made the stupid remarks  first  so you are open season.,2013-08-31,-0.125,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Marcus Aurelius,great observation,2013-07-13,0,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,dollazstarr,Im pretty sure that bill cosby took a hit of a dozen types of drugs to do  stand up. And he still not funny.,2012-06-16,0.375,1,0,0,0,0,0,0,1
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,MasterSeijin,You keep saying that over and over again. Is that all you got  Really  Why  are you even resorting to schoolyard insults anyway  If you re so much more  educated than I am and you re a vastly better person  why not just ignore  my comment and let Bill Cosby take care of himself ,2013-09-02,1.375,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,MasterSeijin,It was a simple passing remark that YOU are shitting your depends over. If  you really had any confidence in Mr. Cosby s being right or in yourself  being superior to me  you wouldn t reply to me at all  let alone leave 5  shrieking replies at a time. ,2013-08-31,1,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,MasterSeijin,He says the word  asshole  in this  then gives Eddie Murphy shit about his  act  What the fuck  man ,2013-08-25,0.125,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,GP49PHS,.                                .,2012-11-25,0,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Diana Keif,Why can t all comedians be clean like Bill Cosby  They would be more  funnier.,2012-06-23,0,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Oneness100 .,Judging by your favorite videos  you are nothing but some idiot that STILL  has the mind of a child  How old are you  Are you STILL a teenager ,2013-08-31,1.625,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,TheSonicJackson,hahahaha sit down comedian ,2013-05-25,0,1,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,mh13382,5 39 That s is the first time i ve ever heard Bill Cosby swear     O O,2012-06-25,-0.125,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Needs More Cowbell,Wow that has to be a record flame war there.,2013-09-23,0.25,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,fatwheels MN,The perfect description.. But I am also smoking at this moment,2013-06-16,0.25,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,ItsDisEasy,worst comedian i ever heard ,2012-08-12,-0.25,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Lorenzo Bustos,AND 5 54,2013-09-25,0,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,dtopping76,2 27  Now the best part about drugs...  Freaking HILARIOUS,2012-10-06,0.25,1,0,0,0,0,0,0,1
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,MasterSeijin,And what do you base these accusations on  A few YouTube videos that don t  exactly show the extent of me as a person  Really  all I did was speak  against a comedian you like  such a retaliation is hardly called for. I can  only assume typing out 5 to 6 replies to one comment and starting juvenile  fights with random people is your way of coping with your autism. Mind you   that won t stop me from making you cry by the end of the day.,2013-08-31,-0.75,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Lorenzo Bustos,5 02. EARLY CUYLER,2013-09-25,0,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,burns83,You re right justin bieber but get the fuck out of bill cosbys way,2013-07-10,0,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,lemonlimelukey,Lol imon that pure kushhhh bro,2012-08-21,0.375,1,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,2Scribble,Then you re a very intense ass hole  o,2012-08-03,0.375,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,foxstormrage,yes ,2012-04-04,0,0,0,1,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Alejandro AlcÃ¡ntara, But what if you re an asshole   Lol great point. ,2013-07-14,0,1,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Rufi Oo,Yeah it s so new lel hue,2013-07-02,0.375,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,BurnRoddy,you re smoking right now Bill  WOW that must be a new one...,2013-06-24,0.875,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,drrenohughesmd, JustinDavidTate Google makes it even funnier with the recommended videos  of Charlie Sheen  Rick James  and Robin Williams as though to drive the  point home...,2012-02-20,0.5,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,gt4good,Cosby cusses at 5 15  ,2013-02-09,0,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Lennart Knebel,Why can t there be both ,2012-08-13,-0.125,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Oneness100 .,Do i swear all of the time  No. I only swear when it s appropriate and when  I feel the other person only understands swear words. And since he s  pro swear words  that s why I swore. Again  I m not a pro stand up  comedian. If I were  I would probably swear words during portions of the  act  but I wouldn t rely on them all of the time and I would try to use  sparingly. But I do appreciate a good swear word if used appropriately and  Cosby did use the word  asshole  appropriately.,2013-09-04,0.875,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,fatcunt78,why is this supposed to be funny ,2012-06-06,-0.25,1,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,JonShank1,Why does he have to use words like a  hole  Dirty comedians...,2012-04-09,-0.25,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,sobekflakmonkey, it intensifies your personality   yeah...but what if your an asshole   Genius.,2012-08-27,0.375,1,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Alex Kling,lol I think he s really more of a sit down comedian than a stand up  comedian.,2012-08-26,-0.25,1,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Rosario EsCentral,bill  that only happends to people that dont know how to smoke weed. ,2013-02-20,0,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,mrdante361,Weed isn t drugs. Crack and meth are drugs.,2013-09-11,0.25,0,0,0,0,0,0,0,1
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,ezzthemc,How fun would it be to smoke weed with Bill Cosby ,2012-02-27,-0.125,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,TheMightyOdin,Think of the amount of cocaine Cosby could snort with that nose of his.,2013-07-22,-0.25,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Mary Davis,And it fights cancer cell growth  too ,2012-05-21,0,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Michael Durrer,jesus christ  that was fucking not funny. o O,2012-06-03,-0.375,1,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Zac Ragot,What is it that is so great about cocaine  Well it intensifies your  personality. What if you   re an asshole ,2012-02-26,0.5,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,Ezldor,pudding is not a drug,2012-06-27,-0.125,0,0,0,0,0,0,0,1
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,jan lul,he is not funny at all  he is a freedomhater,2013-04-09,-0.25,1,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,jan lul,lies lies and more lies   omg i hate this freedomhater so much he is one  off the main anti mariuhana nazis  because mariuhana cures cancer.this  disgusting man is a NWO puppet  helping big pharma killing y.us  this man  is so disgusting.,2013-04-09,-2.5,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,DanQuinnPlayersClub,R.I.P Bill,2012-08-28,0,0,0,0,0,0,0,0,0
Hilarious Bill Cosby - Drugs,h7AAuf0xO58,jan lul,one of the faces of the devil is bill cosby.,2013-04-09,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,CinnamonToastKen,5 57 oh yeahhhhhhhhh      ,2014-08-02,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,EmoTheHunter,Greatest game ever  13 10   ,2014-08-01,0.875,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,SammiiCake,Anyone want some tasty pudding    D....   ,2014-08-01,0.5,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,woot000,This video is 9 11 long... BILL COSBY DIED BECAUSE OF 9 11   ,2014-10-25,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Quincy Van Der Wouden,bill cosby raped little girlz it true on news   ,2014-12-24,0.125,1,0,1,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,PalkiaDragon67,GET OUTTA HERE CARL     O   ,2014-09-21,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,bombah,I didn even say hello  to get into her jello   ,2014-12-20,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Amanda Amos,Why does Michelle tanner who s 4 here know how to ride a modercycle. She  probaly learned you were killing kimmy gibbler and learned    ,2015-01-24,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Refugio Villegas III,That is one sick game. LoL   ,2015-04-07,-1,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Kyle Combs,Ending is 9 11 Illuminati confirmed   ,2015-01-21,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,RetroUniversalHT,Now someone make CoD Ferguson   ,2015-01-18,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,lisalovelylady allen,Ok where can I get this   ,2015-03-11,-0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,weeowey,play continuity  http   www.kongregate.com games glimajr continuity   ,2015-05-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,KIRBYKUNG FU,Monkeys and..... FULL HOUSE D    ,2014-12-10,0.125,0,0,0,0,0,1,0,0
The Bill Cosby Fun Game,32cTvROF_5c,"I AM SPONGEBOB, DESTROYER OF EVIL",What happened to Steve Urkel  O     O   ,2015-02-16,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,KingofRetards12,1 48 KARMA BITCHEZ   ,2015-01-05,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,The Awsomeness Channel,Ken the girl you were killing was from Full House to   ,2014-08-01,-0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,bigphil2695,Rape...   ,2014-12-13,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,"Carolina The ""Suicidal"" Otaku",20 10   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Lynonymous Crap,pewdiepie played this right  Justin Bieber Simulator.     ,2014-08-02,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,EdibleBlackCat,OH MY GOD    ,2015-01-10,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Lou Colombo,   That song is from Napoleon dynamite   ,2015-03-23,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,JessePinkmans Yummies,Bill Cosby s Magic Jell o Pudding.   ,2014-11-22,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Dan Tuca,All subscribe my channel pls   ,2015-04-15,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,lisalovelylady allen,I ve also always wanted to know how to get the cutout style record yourself  software   ,2015-03-11,0.375,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Marley Blom,I like how it in the description says   copy write instead of copyright...   ,2014-08-01,-0.375,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Nadya Murphy,Loved the walking dead ref.  3   ,2014-08-02,0.25,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,thai son Hoang,tip hit only the girl and the fat guy who walks straight u know wat i mean  the guy who walks down gives pudding the girl gives u money but some timrs  there poor   ,2014-11-02,-0.75,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Stinkiest Pete,To murder and steal made me stay. omg.   ,2015-01-18,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Brandyn Henry,0 16 lolololol... wow. so oddly specific  published a couple months before  it happens   ,2014-11-21,0.125,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,FrAngelGaming,HMM i give it a 9001 10     ,2014-09-25,-0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,TheGamingGod1217,70 20 not enough water   ,2014-12-17,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Professorsquid 1,NOOOOOOOOOOO  No iPod touch version                 O   ,2015-04-21,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Xzyckon, Gets run over by Knight Rider  Now your a Ghost Dad    ,2015-02-07,0.75,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Nooby Man,want some pudding    ,2015-02-06,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Corbin Amaral,11 10 would make sequel   ,2015-02-09,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Spreading Smiles,Oh hot damn I got the 194th view thats pretty cool cause I ve never been  under 301   ,2014-08-01,-0.375,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Victoria Serrano,What the hell is this        ,2015-03-19,-0.625,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Charles Thrush,This game sucks   ,2014-12-07,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Jack Rawlinson,Want some pudding   3   ,2014-08-01,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,biohazard gaming,you will probably be lk wtf who were u raised by but who is bill cosby     ,2015-01-20,-0.375,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Quincy Van Der Wouden,nowtice how the end number is 911   ,2014-12-24,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Madeleine Engen,Pewds played dat game   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,ProblemAdd,Yesss  0 0 rub that arm   ,2015-01-20,0,0,0,1,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Gabe Gamer,WHY WOULD YOU LET HIM GET THE PUDDIN   ,2014-11-27,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,epikfacedburgerAJ,merry christmas   ,2015-01-22,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Lakhena Rath,Wait.. is that white girl Kimmy from Full House  O.o   ,2014-08-01,-0.125,0,0,0,1,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Team Gamer 123 gaming,The tv show full house    ,2015-01-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,FoSho874,fun and bill cosby  not enough rape   ,2014-11-25,0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,shadowside1994,How does no one recognize kimmy giblet am I the only person who watches  full house here   ,2014-08-02,0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Emily Wilks,I couldn t stop laughing when Kip sang at the end   ,2015-01-19,-0.625,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,metta117,rape   ,2015-01-19,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,2Awesome15,THIS IS LIFE   ,2014-12-09,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Ivan Nunez,I like how as soon as pewdiepie plays somethibg they wait 1 week for them  to play it too lol   ,2014-08-01,-1,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Jon Gustafson,10 10 like skyrim with Bill Cosby   ,2014-09-14,-0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Larisah Lofton,CARL   XD    ,2014-11-22,0,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Neon Kat,Tip  hold the camera key   then give pudding   then boom instant death for  them not you    you pretty much get unlimited camera whacks the camera goes  into the negatives          ,2014-10-12,-0.5,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Skylar Shunster,Dude is that kimmy gibbler from full house    ,2014-08-02,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Narayana Almanza,Was it me or do some of the characters looks like the actors from the show  full house  Or something like that   ,2014-09-14,0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Adam Neuharth,I m watching this on 9 11  and the video is 9 11 long. o O   ,2014-09-12,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,denis gavrya,Best youtuber ever   ,2014-11-18,0.375,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,laur pou,smh   ,2015-01-05,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Pickled_ Lemon,Jaz iz liek...  Jellow puddin.   ,2014-12-28,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,pepsi leonardo,Is it just me or did ken use to have over 1000000 subs   ,2014-08-02,0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Fernando Gallegos,The ending song was from Napoleon Dynamite   ,2014-10-06,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Gina Callavini,Sorry   ,2014-12-28,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,cris cook, .   ,2014-12-11,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,SwiftFoxyGamer,wow lol the shop women is bennie lopez from george lopez and the shop theme  is the theme for george lopez as well i love that show   ,2014-10-19,0.75,2,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,PinkiesCastle, video posted in Augost  actual Cosby rape accusations started this past week  so wait  did this game just predict the future  o 0   ,2014-11-20,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,JustCallMeJoey,ATTEMPT SUICIDE      ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,MrDaftowl,Merry Christmas   ,2014-08-01,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Blue Raptor37,8 8  IGN   ,2014-11-18,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,baroom1717,I never liked Kimmy lol   ,2014-10-25,0.25,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Good Luck Master,6 38 SONG   ,2014-12-06,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Mariah went Random,Woah  I m the 14th commenter. o.o   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Kebrina Selstad,Best game. 11 outta 10.   ,2014-09-19,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,June Jamieson,BTW cinnamontoastken the girl on the bike was Bindi Irwin   ,2014-08-01,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,ClaySlaves 11,hi terrell   ,2014-10-03,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Silvikrin RS,PLEASE SUBSCRIBE TO ME. I DO VERY GOOD VIDEOS. ASK ME TO MAKE A VIDEO AND I  WILL MAKE IT.   ,2014-10-15,0.625,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,gamingguy9143,i subscribed   ,2014-11-20,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,thcollegestudent,Not sure if made by fans or racists  the game I mean    ,2014-08-01,0,0,1,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,brandon rushing, ,2014-10-25,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Joey Hung,is bill cosby a rober or a pour guy   ,2014-11-03,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Madd Playing,saitin just saitin   ,2014-10-07,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Monzer7560,Cinnamon i added you on steam but you didnt accept ill re request you i  hope you accept   ,2014-10-08,-0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,LacieLovely,Kimmy Gibler was rich    ,2015-02-09,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Catbug,This is the best thing I have have ever seen in my entire life.   ,2014-09-10,0.375,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Gameboy4751,Merry Christmas.   ,2014-09-15,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Meg W,heh.   ,2015-02-20,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,ImExtreme - Minecraft and more!,6 61 Was my favorite part    ,2015-03-02,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Kristen Kaneshiro,Did you remember to mute ALL of the music     ,2014-10-14,0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Alafig The Fig,lmfaoXD carllll          ,2014-11-25,0,2,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,themeanminecraftman,My reaction to this game  What. The. Frick frack diddly dack patty whack  snick snack crack pack slack mack quarterback crackerjack biofeedback  backtrack thumbtack sidetrack tic tac.   ,2014-12-21,-0.375,0,0,0,0,1,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Raphael Rodriguez,how did you get the game    ,2014-10-03,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Trevor Clark,I noticed that i have the same headset but it isnt the g230 headset that I  have  he has the g430 headset  his is more expensive of course  but there  isn t much difference between the g230 and the g240. Btw the price  difference is like 60    ,2014-11-07,-0.75,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Rofloflcopta,PHOKEMAWWN    ,2014-09-30,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,owen1111ify,Look at how long the video is   ,2014-09-11,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Nathaniel Torzewski,2 00 It s playing the ewok theme from Star Wars   billcosby    starwars     ,2014-08-28,0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Levi Ackerman,what is the link   ,2014-08-31,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,MrKaiGaming,Has anyone noticed this video was 9 minutes and 11 seconds long    ,2014-09-02,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Clank Gamer,  fullhouse  XD   ,2014-09-07,0,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,TheMasterFatman,Hey ken love the video. Sorry I gotta do this but  would anyone here mind  checking out my channel. I wont request subs  though those would be nice.  I m just trying to get off my feet as a let s player. I like the old games   the weird games  the scary games and generally most games. So if anyone is  interested drop on by.   ,2014-08-15,-2.25,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Lokken,Thanks for playing my game  Awesome review    ,2014-08-29,1,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,riga mortis,Great video Ken really made me laugh   ,2014-08-20,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Tira Pappan,Want some pudding gurl    ,2014-08-31,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,WalkAway003,I remember playing this in like...2006 or something. Lmfao.   ,2014-09-06,-0.5,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,ItsonlyaKangaroo,I love the fact that while Bill Cosby is murdering people in the street its  all set too the Sublime tune 40 oz to freedom.   ,2014-08-24,0.125,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Robotdemon205,lol i watched like 3 of his videos and his subs went up to 1 mil  3   ,2014-08-17,-0.75,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Jamie Jeffcott,the music wasent muted   ,2014-08-25,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Daniel Noune,the little girl at the end is michele  never knew how to spell it xD  from  full house   ,2014-08-14,-0.5,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Leo Aguilar,Merry Christmas    ,2014-08-13,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Gamer Delphox,POKEMANS   ,2014-08-28,0,0,0,0,0,0,0,0,0
